Handle,Title,Body (HTML),Vendor,Product Category,Type,Tags,Published,Option1 Name,Option1 Value,Option1 Linked To,Option2 Name,Option2 Value,Option2 Linked To,Option3 Name,Option3 Value,Option3 Linked To,Variant SKU,Variant Grams,Variant Inventory Tracker,Variant Inventory Qty,Variant Inventory Policy,Variant Fulfillment Service,Variant Price,Variant Compare At Price,Variant Requires Shipping,Variant Taxable,Variant Barcode,Image Src,Image Position,Image Alt Text,Gift Card,SEO Title,SEO Description,Google Shopping / Google Product Category,Google Shopping / Gender,Google Shopping / Age Group,Google Shopping / MPN,Google Shopping / Condition,Google Shopping / Custom Product,Google Shopping / Custom Label 0,Google Shopping / Custom Label 1,Google Shopping / Custom Label 2,Google Shopping / Custom Label 3,Google Shopping / Custom Label 4,Google: Custom Product (product.metafields.mm-google-shopping.custom_product),Product rating count (product.metafields.reviews.rating_count),Color (product.metafields.shopify.color-pattern),Size (product.metafields.shopify.size),Variant Image,Variant Weight Unit,Variant Tax Code,Cost per item,Included / Philippines,Price / Philippines,Compare At Price / Philippines,Status
clarice,,,,,,,,,BLACK,,,38,,,,,2.00E+24,0,shopify,2,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESCLARICELBLACK_3.jpg?v=1738910739,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CHARICE_VANILLA_SCENT.jpg?v=1738910739,g,,,,,,
clarice,,,,,,,,,BLACK,,,39,,,,,2.00E+24,0,shopify,2,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESCLARICELBLACK_4.jpg?v=1738910739,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CHARICE_VANILLA_SCENT.jpg?v=1738910739,g,,,,,,
clarice,,,,,,,,,BLACK,,,40,,,,,2.00E+24,0,shopify,2,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/WS_SIZE_1.jpg?v=1738910739,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_CHARICE_VANILLA_SCENT.jpg?v=1738910739,g,,,,,,
arvada,ARVADA,"<p class=""MsoNormal""><strong>Feature</strong><br>Vicrotech<span style=""font-family: 'Arial',sans-serif;"">​ </span>material<br>Memory foam insole<br>Kraft scent</p>
<p class=""MsoNormal""><strong>Advantage</strong><br>Flexible, water-resistant<br>For added comfort and cushioning<br>Helps with malodor</p>
<p class=""MsoNormal""><strong>Benefit</strong><br>Durable<br>Best comfort and better distribution of balance <br>Long lasting scent</p>
<p class=""MsoNormal""><img>Foot Type Guide : Wide</p>
<!---->",EASY SOFT PH,Apparel & Accessories > Shoes,Men,"Loafers, Men",TRUE,Color,Black,,Size,39,,,,,2.00E+24,0,shopify,8,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_ARVADA_KRAFT_SCENT.jpg?v=1738910740,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_ARVADA_KRAFT_SCENT.jpg?v=1738910740,g,,,TRUE,,,active
arvada,,,,,,,,,Black,,,40,,,,,2.00E+24,0,shopify,10,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESARVADABLACK_6.jpg?v=1738910740,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_ARVADA_KRAFT_SCENT.jpg?v=1738910740,g,,,,,,
arvada,,,,,,,,,Black,,,41,,,,,2.00E+24,0,shopify,6,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESARVADABLACK_5.jpg?v=1738910741,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_ARVADA_KRAFT_SCENT.jpg?v=1738910740,g,,,,,,
arvada,,,,,,,,,Black,,,42,,,,,2.00E+24,0,shopify,6,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESARVADABLACK_2.jpg?v=1738910741,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_ARVADA_KRAFT_SCENT.jpg?v=1738910740,g,,,,,,
arvada,,,,,,,,,Black,,,43,,,,,2.00E+24,0,shopify,5,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESARVADABLACK_4.jpg?v=1738910741,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_ARVADA_KRAFT_SCENT.jpg?v=1738910740,g,,,,,,
arvada,,,,,,,,,Black,,,44,,,,,2.00E+24,0,shopify,5,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESARVADABLACK_3.jpg?v=1738910741,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_ARVADA_KRAFT_SCENT.jpg?v=1738910740,g,,,,,,
arvada,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/MS_SIZE_1.jpg?v=1738910741,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
valencia,VALENCIA,"<p class=""MsoNormal""><strong>Feature</strong><br>Vicrotech<span style=""font-family: 'Arial',sans-serif;"">​ </span>material<br>Memory foam insole<br>Kraft scent</p>
<p class=""MsoNormal""><strong>Advantage</strong><br>Flexible, water-resistant<br>For added comfort and cushioning<br>Helps with malodor</p>
<p class=""MsoNormal""><strong>Benefit</strong><br>Durable<br>Best comfort and better distribution of balance <br>Long lasting scent</p>
<p class=""MsoNormal"">Foot Type Guide : Narrow</p>
<!---->",EASY SOFT PH,Apparel & Accessories > Shoes,Men,"Loafers, Men",TRUE,Color,Black,,Size,39,,,,,2.00E+24,0,shopify,3,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/valencia.jpg?v=1738910742,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/valencia.jpg?v=1738910742,g,,,TRUE,,,active
valencia,,,,,,,,,Black,,,40,,,,,2.00E+24,0,shopify,3,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVALENCIABLACK_1.jpg?v=1738910742,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/valencia.jpg?v=1738910742,g,,,,,,
valencia,,,,,,,,,Black,,,41,,,,,2.00E+24,0,shopify,3,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVALENCIABLACK_6.jpg?v=1738910742,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/valencia.jpg?v=1738910742,g,,,,,,
valencia,,,,,,,,,Black,,,42,,,,,2.00E+24,0,shopify,2,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVALENCIABLACK_5.jpg?v=1738910742,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/valencia.jpg?v=1738910742,g,,,,,,
valencia,,,,,,,,,Black,,,43,,,,,2.00E+24,0,shopify,2,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVALENCIABLACK_2.jpg?v=1738910743,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/valencia.jpg?v=1738910742,g,,,,,,
valencia,,,,,,,,,Black,,,44,,,,,2.00E+24,0,shopify,2,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVALENCIABLACK_3.jpg?v=1738910743,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/valencia.jpg?v=1738910742,g,,,,,,
valencia,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESVALENCIABLACK_4.jpg?v=1738910743,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
daria,DARIA,"<p> </p>
<p><strong>Feature<br></strong>Vicrotech Material<br>Memory foam insole<br>Vanilla Scent</p>
<p><strong>Advantage<br></strong>Flexible, water resistant<br>For added comfort and cushioning<br>Helps with malodor<br></p>
<p><strong>Benefit<br></strong>Durable<br>Best comfort and better distribution of balance<br>Long lasting scent<br></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Flats, Women",TRUE,Color,Black,,Size,35,,,,,2.00E+24,0,shopify,3,deny,manual,699,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/daria_black.jpg?v=1738910744,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/daria_black.jpg?v=1738910744,g,,,TRUE,,,active
daria,,,,,,,,,Black,,,36,,,,,2.00E+24,0,shopify,2,deny,manual,699,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESDARIALBLACK_1.jpg?v=1738910744,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/daria_black.jpg?v=1738910744,g,,,,,,
daria,,,,,,,,,Black,,,37,,,,,2.00E+24,0,shopify,2,deny,manual,699,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESDARIALBLACK_2.jpg?v=1738910744,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/daria_black.jpg?v=1738910744,g,,,,,,
daria,,,,,,,,,Black,,,38,,,,,2.00E+24,0,shopify,2,deny,manual,699,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESDARIALBLACK_6.jpg?v=1738910744,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/daria_black.jpg?v=1738910744,g,,,,,,
daria,,,,,,,,,Black,,,39,,,,,2.00E+24,0,shopify,2,deny,manual,699,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESDARIALBLACK_3.jpg?v=1738910744,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/daria_black.jpg?v=1738910744,g,,,,,,
daria,,,,,,,,,Black,,,40,,,,,2.00E+24,0,shopify,1,deny,manual,699,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESDARIALBLACK_4.jpg?v=1738910744,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/daria_black.jpg?v=1738910744,g,,,,,,
daria,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESDARIALBLACK_5.jpg?v=1738910744,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
montego,MONTEGO,"<strong>Feature</strong><br data-mce-fragment=""1"">Vicrotech material<br data-mce-fragment=""1"">Memory foam insole<br data-mce-fragment=""1"">Kraft scent<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Advantage</strong><br data-mce-fragment=""1"">Flexible, water-resistant<br data-mce-fragment=""1"">For added comfort and cushioning<br data-mce-fragment=""1"">Helps with malodor<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Benefit</strong><br data-mce-fragment=""1"">Durable<br data-mce-fragment=""1"">Best comfort and better distribution of balance <br data-mce-fragment=""1"">Long lasting scent<br data-mce-fragment=""1"">",EASY SOFT PH,Apparel & Accessories > Shoes,Men,"Loafers, Men",TRUE,Color,Black,,Size,39,,,,,2.00E+24,0,shopify,5,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/montego.jpg?v=1738910746,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/montego.jpg?v=1738910746,g,,,TRUE,,,active
montego,,,,,,,,,Black,,,40,,,,,2.00E+24,0,shopify,6,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMontego-Black.jpg?v=1738910746,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/montego.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,Black,,,41,,,,,2.00E+24,0,shopify,5,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMontego-Black-5.jpg?v=1738910746,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/montego.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,Black,,,42,,,,,2.00E+24,0,shopify,5,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMontego-Black-4.jpg?v=1738910746,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/montego.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,Black,,,43,,,,,2.00E+24,0,shopify,4,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMontego-Black-2.jpg?v=1738910746,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/montego.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,Black,,,44,,,,,2.00E+24,0,shopify,6,deny,manual,599,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMontego-Black_1.jpg?v=1738910746,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/montego.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,WHITE,,,42,,,,,2.00E+24,0,shopify,4,deny,manual,599,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESMontego-Black-3.jpg?v=1738910746,7,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_1.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,WHITE,,,43,,,,,2.00E+24,0,shopify,4,deny,manual,599,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_1.jpg?v=1738910746,8,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_1.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,WHITE,,,40,,,,,2.00E+24,0,shopify,4,deny,manual,599,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_4.jpg?v=1738910746,9,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_1.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,WHITE,,,41,,,,,2.00E+24,0,shopify,4,deny,manual,599,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_6.jpg?v=1738910746,10,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_1.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,WHITE,,,44,,,,,2.00E+24,0,shopify,4,deny,manual,599,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_2.jpg?v=1738910746,11,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_1.jpg?v=1738910746,g,,,,,,
montego,,,,,,,,,WHITE,,,39,,,,,2.00E+24,0,shopify,4,deny,manual,599,,FALSE,FALSE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_3.jpg?v=1738910746,12,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ES_MONTEGO_M_WHITE_1.jpg?v=1738910746,g,,,,,,
ellery,ELLERY,"<p><strong>Feature<br></strong>Vicrotech Material<br>Memory foam insole<br>Waxed lace<br>Vanilla Scent</p>
<p><strong>Advantage<br></strong>Flexible, water resistant<br>For added comfort and cushioning<br>Waterproof<br>Helps with malodor<br></p>
<p><strong>Benefit<br></strong>Durable<br>Best comfort and better distribution of balance<br>Easy to adjust and easy to wear<br>Long lasting scent<br></p>
<p><span>Foot Type Guide : Extra Wide</span></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"2.2, Flats, Women",TRUE,Color,Off White,,Size,35,,,,,2.00E+24,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_off_white.jpg?v=1738910748,1,,FALSE,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_off_white.jpg?v=1738910748,g,,,TRUE,,,active
ellery,,,,,,,,,Off White,,,36,,,,,2.00E+24,0,shopify,4,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLOFF-WHITE_1.jpg?v=1738910748,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_off_white.jpg?v=1738910748,g,,,,,,
ellery,,,,,,,,,Off White,,,37,,,,,2.00E+24,0,shopify,1,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLOFF-WHITE_6.jpg?v=1738910748,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_off_white.jpg?v=1738910748,g,,,,,,
ellery,,,,,,,,,Off White,,,38,,,,,2.00E+24,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLOFF-WHITE_5.jpg?v=1738910748,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_off_white.jpg?v=1738910748,g,,,,,,
ellery,,,,,,,,,Off White,,,39,,,,,2.00E+24,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLOFF-WHITE_2.jpg?v=1738910748,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_off_white.jpg?v=1738910748,g,,,,,,
ellery,,,,,,,,,Off White,,,40,,,,,2.00E+24,0,shopify,6,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLOFF-WHITE_4.jpg?v=1738910748,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_off_white.jpg?v=1738910748,g,,,,,,
ellery,,,,,,,,,Black,,,35,,,,,2.00E+24,0,shopify,6,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_black.jpg?v=1738910749,7,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_black.jpg?v=1738910749,g,,,,,,
ellery,,,,,,,,,Black,,,36,,,,,2.00E+24,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLBLACK_1.jpg?v=1738910749,8,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_black.jpg?v=1738910749,g,,,,,,
ellery,,,,,,,,,Black,,,37,,,,,2.00E+24,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLBLACK_6.jpg?v=1738910749,9,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_black.jpg?v=1738910749,g,,,,,,
ellery,,,,,,,,,Black,,,38,,,,,2.00E+24,0,shopify,3,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLBLACK_5.jpg?v=1738910749,10,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_black.jpg?v=1738910749,g,,,,,,
ellery,,,,,,,,,Black,,,39,,,,,2.00E+24,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLBLACK_2.jpg?v=1738910749,11,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_black.jpg?v=1738910749,g,,,,,,
ellery,,,,,,,,,Black,,,40,,,,,2.00E+24,0,shopify,2,deny,manual,699,699,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLBLACK_3.jpg?v=1738910749,12,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/elery_black.jpg?v=1738910749,g,,,,,,
ellery,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLBLACK_4.jpg?v=1738910749,13,,,,,,,,,,,,,,,,,,,,,,,,,,,
ellery,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESELLERYLOFF-WHITE_3.jpg?v=1738910749,14,,,,,,,,,,,,,,,,,,,,,,,,,,,
sanya,SANYA,"<meta charset=""utf-8"">
<p><strong>Feature<br></strong>Vicrotech Material<br>Memory foam insole<br>Vanilla Scent</p>
<p><strong>Advantage<br></strong>Flexible, water resistant<br>For added comfort and cushioning<br>Helps with malodor<br></p>
<p><strong>Benefit<br></strong>Durable<br>Best comfort and better distribution of balance<br>Long lasting scent<br></p>",EASY SOFT PH,Apparel & Accessories > Shoes,Women,"Flats, Women",TRUE,Color,Black,,Size,35,,,,,2.00E+24,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/sanya.jpg?v=1738910751,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/sanya.jpg?v=1738910751,g,,,TRUE,,,active
sanya,,,,,,,,,Black,,,36,,,,,2.00E+24,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESSANYALBLACK_1.jpg?v=1738910751,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/sanya.jpg?v=1738910751,g,,,,,,
sanya,,,,,,,,,Black,,,37,,,,,2.00E+24,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESSANYALBLACK_6.jpg?v=1738910751,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/sanya.jpg?v=1738910751,g,,,,,,
sanya,,,,,,,,,Black,,,38,,,,,2.00E+24,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESSANYALBLACK_5.jpg?v=1738910751,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/sanya.jpg?v=1738910751,g,,,,,,
sanya,,,,,,,,,Black,,,39,,,,,2.00E+24,0,shopify,2,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESSANYALBLACK_2.jpg?v=1738910751,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/sanya.jpg?v=1738910751,g,,,,,,
sanya,,,,,,,,,Black,,,40,,,,,2.00E+24,0,shopify,4,deny,manual,599,599,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESSANYALBLACK_4.jpg?v=1738910752,6,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/sanya.jpg?v=1738910751,g,,,,,,
sanya,,,,,,,,,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESSANYALBLACK_3.jpg?v=1738910752,7,,,,,,,,,,,,,,,,,,,,,,,,,,,
lyon,LYON,"<strong>Feature</strong><br data-mce-fragment=""1"">Vicrotech material<br data-mce-fragment=""1"">Memory foam insole<br data-mce-fragment=""1"">Kraft scent<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Advantage</strong><br data-mce-fragment=""1"">Flexible, water-resistant<br data-mce-fragment=""1"">For added comfort and cushioning<br data-mce-fragment=""1"">Helps with malodor<br data-mce-fragment=""1""><br data-mce-fragment=""1""><strong>Benefit</strong><br data-mce-fragment=""1"">Durable<br data-mce-fragment=""1"">Best comfort and better distribution of balance <br data-mce-fragment=""1"">Long lasting scent<br data-mce-fragment=""1"">",EASY SOFT PH,Apparel & Accessories > Shoes,Men,"2.2, Loafers, Men",TRUE,Color,Black,,Size,39,,,,,2.00E+24,0,shopify,2,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/lyon.jpg?v=1738910754,1,,FALSE,,,,,,,,,,,,,,,0,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/lyon.jpg?v=1738910754,g,,,TRUE,,,active
lyon,,,,,,,,,Black,,,40,,,,,2.00E+24,0,shopify,6,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLYONMBLACK_1.jpg?v=1738910754,2,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/lyon.jpg?v=1738910754,g,,,,,,
lyon,,,,,,,,,Black,,,41,,,,,2.00E+24,0,shopify,4,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLYONMBLACK_6.jpg?v=1738910754,3,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/lyon.jpg?v=1738910754,g,,,,,,
lyon,,,,,,,,,Black,,,42,,,,,2.00E+24,0,shopify,4,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLYONMBLACK_5.jpg?v=1738910754,4,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/lyon.jpg?v=1738910754,g,,,,,,
lyon,,,,,,,,,Black,,,43,,,,,2.00E+24,0,shopify,5,deny,manual,699,,TRUE,TRUE,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/ESLYONMBLACK_2.jpg?v=1738910754,5,,,,,,,,,,,,,,,,,,,,https://cdn.shopify.com/s/files/1/0599/4731/9470/files/lyon.jpg?v=1738910754,g,,,,,,
